pcode,pname,l_pname,dcode,dname,l_dname,vcode,vname,l_vname
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811098,Mixai,ມີໄຊ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811101,Sama,ສະມະ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811103,Samadnoy,ສະແມດນ້ອຍ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811104,Samadyai,ສະແມດໃຫຍ່
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811105,Doykao,ດອຍກາວ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811106,Sisaythong,ສີສາຍທອງ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811107,Satan,ສະຖານ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811108,Phoulerng,ພູເລິ່ນ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811109,Housalord,ຫ້ວຍສະຫລອດ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811110,Kongthieng,ກ້ອງທ່ຽງ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811111,Kiewpor,ກິ່ວເປາະ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811112,Sala,ສະລາ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811114,Koryai,ກໍ່ໃຫຍ່
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811115,Sapi,ສະປີ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811117,Sakhet,ສະເຂດ
08,Xaignabouly,ໄຊຍະບູລີ,0811,Xaysathan,ໄຊສະຖານ,0811118,Kiwkok,ກິ່ວກອກ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901001,Mouengnoy,ເມືອງນ້ອຍ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901002,Xouan,ຊ້ວນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901003,Or anh,ອໍ້ອັ່ນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901004,Bokkop,ບວກກົບ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901005,Nasala,ນາສາລາ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901006,Phakome,ປ່າຂົມ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901007,Numka,ນ້ຳຂະ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901008,Phakeo,ຜາແກ້ວ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901009,Thajoke,ທ່າໂຈກ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901011,Ta,ຕ້າ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901012,Yordngeum,ຍອດງື່ມ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901013,Phonhkam,ໂພນຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901014,Mouan,ມວນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901016,Viengsay,ວຽງໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901017,Keo,ແກ່ວ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901018,Kai,ຄາຍ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901019,YouanThong,ຍວນທອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901020,Numkor,ນ້ຳເກາະ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901021,Dong,ດ່ອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901022,Kungkay,ຄັງໄຂ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901023,Nonghand,ໜອງແຮນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901025,Vieng,ວຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901026,Naphong,ນາພົງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901027,Mone,ມອນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901028,Houa,ຮົວະ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901029,Koo,ຄູ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901030,Phonhsavung,ໂພນສະຫວ່າງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901031,Phonemysay,ໂພນມີໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901032,Phonhsaathnuea,ໂພນສະອາດເໜືອ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901033,Yone,ຢອນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901034,Tern,ເທີນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901035,Phonhkam,ໂພນຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901036,Phonhthong,ໂພນທອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901037,Numkgam,ນ້ຳຫງຳ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901038,Phonhkgamnuea,ໂພນງາມເໜືອ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901039,Phonhsavanhnuea,ໂພນສະຫວັນເໜືອ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901040,Phsavanhtay,ໂພນສະຫວັນໃຕ້
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901041,Kguy,ໂງຍ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901042,Ly,ລີ່
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901043,Youan,ຍວນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901044,By,ບີ້
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901045,Hayhin,ນາໂອ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901046,Numsurn,ນ້ຳເສີງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901047,Lex,ເຫຼັກ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901048,Lathhouang,ລາດຮ້ວງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901049,Numtorm,ນ້ຳຕົ້ມ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901050,Kungyao,ຄັງຍາວ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901051,Tonhtay,ໂຕນໃຕ້
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901052,Tonhnuea,ໂຕນເໜືອ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901053,Nanu,ນານູ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901054,Phanh,ພັ້ນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901055,Sy,ສີ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901056,Phonhsay,ໂພນໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901057,My,ໝີ່
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901058,Kong,ຄອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901059,Bomgvan,ປຸ່ງແວນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901060,Viengthong,ວຽງທອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901061,Nong,ໜອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901062,Viengkam,ວຽງຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901063,Phouhum,ພູຮຸ້ມ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901064,Nakoun,ນາຄູນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901065,Nahoy,ນາຫອຍ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901066,Lathkgone,ລາດງ່ອນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901067,Nahueang,ນາເຮືອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901068,Nathao,ນາເທົາ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901069,Houaisung,ຫ້ວຍສັ້ງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901070,Phoukeng,ພູເກັງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901073,Nady,ນາດີ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901074,Kungnonglouang,ຄັງໜອງຫຼວງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901075,Napha,ນາຟ້າ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901076,Viengkouan,ວຽງຄວນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901077,Yelpsy,ຫຍາບສີ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901078,Vanh,ຫວ້ານ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901079,Naphong,ນາເພີງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901080,Simueng,ສີເມືອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901081,Phoub,ເປີບ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901082,My,ໝີ່
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901083,Mone,ມອນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901084,Phosy,ໂພສີ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901085,Phonh,ໂພນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901086,Yordphieng,ຍອດປຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901087,Mouangpha,ມ່ວງພາ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901088,Phonhtong,ໂພນທອງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901089,Sikoon,ສີຄູນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901090,Nalam,ນາລາມ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901091,Mieng,ໝ້ຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901092,PhongPhunh,ປຸ່ງປັນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901093,Kungvieng,ຄັງວຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901094,Manhsom,ໝັ້ນຊົມ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901095,Phaykgam,ໄຜ່ງຳ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901096,Lao,ລາວ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901097,Saylom,ສາຍລົມ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901098,Phonhsavanhkung,ໂພນສະຫວັນກາງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901099,Phonhsavanhsay,ໂພນສະຫວັນໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901100,Phousanh,ພູສັນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901101,Nakhuon,ນາຄວນ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901102,Nasay,ນາຊາຍ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901103,Ponengam-Tai,ໂພນງາມໃຕ້
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901104,Nakouan,ໂພນສະອາດໃຕ້
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901105,Nasay,ທົ່ງມີໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901106,Phonhkgamtay,ນາ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901107,Phonhsaathtay,ລາດບວກ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901108,Thongmisay,ດູ່ຊາງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901109,Na,ນາຄຳແພງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901110,Lathbork,ສີໂພໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901111,Dousung,ວຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901112,Nakamphang,ອ່າງ
09,Xiengkhouang,ຊຽງຂວາງ,0901,Pek,ແປກ,0901113,Siphotay,ນາຊູ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902001,Phosy,ໂພສີ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902002,Phonhsay,ໂພນໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902003,Naphieng,ນາພຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902005,Ponhthanh,ໂພນທັນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902006,Hin,ຫີນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902007,Sun,ສັນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902008,Banh,ບານ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902009,Doung,ດຸ່ງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902010,Tong,ຕ່ອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902011,Sung,ຊາງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902015,Koiy,ກວ້າຍ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902016,Chormthongtay,ຈອມທອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902019,Phonhkam,ໂພນຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902020,Boua,ບົວ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902021,Naong,ນາອຸງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902022,Haymieng,ໄຮ່ໜ່ຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902025,Lathnong,ລາດນົນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902026,Yumchong,ຍູ້ມຈອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902028,Hip,ຮີບ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902031,Nahom,ນ້ຳຮົ່ມ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902032,Phathung,ຜາທ້າງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902033,Hord,ຮວດ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902036,Lanh,ແລ້ງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902039,Dousay,ດູຊາຍ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902040,Laenador,ແລະນາດໍ່
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902042,Namueang,ນາເມືອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902043,Numchak,ນ້ຳຈາກ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902044,nkordkuea,ຍອດເກື້ອ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902045,Viengkam,ວຽງຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902047,Chomsy,ຈອມສີ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902048,Siengkyo,ຊ່ຽງກ່ຽວ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902049,Nathong,ນາທອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902050,Sam,ຊາມ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902051,Muangxai,ມ່ວງໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902052,Natoom,ນາຕູມ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902053,Phoxai,ໂພໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902056,Tha,ທ້າ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902057,Sunphunh,ສັນພັນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902060,Nasay,ນາໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902061,Naphunh,ນາພັນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902062,Saubong,ສົບອໍ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902063,phongmouan,ປຸງມວນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902064,Sumphunsay,ສຳພັນໄຊ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902066,Vungsay,ວັງຊົງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902067,Summan,ສຸມແໜນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902068,Song,ສອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902070,Vieng,ວຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902071,Keolurk,ແກ່ວເລິກ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902072,Houaihone,ຫວ້ຍຫອນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902073,Sunpan,ສັນແຟນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902074,Sunpho,ສັນໂພ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902076,Sunkam,ສັນຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902077,Kathkam,ຫາດຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902078,Nkordlieng,ຍອດລ້ຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902079,Souangmone,ສວນມອນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902080,Phiengdung,ພຽງດ້າງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902081,Sobthung,ສົບທ້າງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902083,Sobna,ສົບນາ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902084,Sobpern,ສົບເປີນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902085,Phiengphung,ພຽງພ່າງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902086,Sunkeo,ສັນແກ່ວ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902087,Keohuea,ແກ່ວເຮືອ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902088,Kungkam,ກາງຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902089,Phiengkok,ພຽງໂຄ້ງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902090,Thangchong,ແທ່ນຈອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902091,Phahanh,ຜາຫານ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902092,Phonhckam,ໂພນຂາມ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902093,Phonhhome,ໂພນໂຮມ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902094,Namthomg,ນ້ຳທຸ້ມ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902095,Phakork,ຜາກອກ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902098,Nhordphiad,ຍອດປຽດ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902101,Som,ຊົມ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902102,Naneuai,ນາເໝືອຍ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902103,Kornhiew,ກໍ່ງີ້ວ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902105,Thang,ຖາງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902107,Nanhong,ນາຍອງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902108,Phiengdi,ພຽງດີ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902111,Dorkkham,ດອກຄຳ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902115,Bouamphieng,ບວມພຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902116,Phouhin,ພູຫີນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902117,Thandtho,ແທ່ນໂທ້
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902118,Nanglouang,ນາງຫຼວງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902119,Houaiphad,ຫວ້ຍພັດ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902120,Nongold,ໜອງໂອນ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902121,Kangkhae,ຄັງແຄ້
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902122,Nheo,ແງ້ວ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902123,Tard,ຕາດ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902125,Phoncheng,ໂພນແຈ້ງ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902127,Korkhai,ໜອງໃໝ່ກໍຄາຍ
09,Xiengkhouang,ຊຽງຂວາງ,0902,Kham,ຄຳ,0902999,Longpiew,ລ້ອງປິວ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903001,Korsanh,ກໍສ້ານ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903002,PhiengHung,ພຽງຮັ່ງ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903003,Kocheer,ແກ່ວເຈ້ຍ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903004,Phienseun,ພຽງຊືນ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903005,Phami,ປ່າໜີ່
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903006,Sungket,ຊ້າງເກັດ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903007,Sunnkom,ສັນຍົມ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903008,nheer,ເຍຍ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903009,Houaikor,ຫ້ວຍກໍ້
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903010,Phacha,ປ່າຈ້າ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903011,Souangoy,ສວນອ້ອຍ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903012,Houaidanh,ຫ້ວຍດ່ານ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903013,Pho,ໂພ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903014,Dongkor,ດົງກໍ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903015,Numkood,ນ້ຳກຸດ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903016,Tinpha,ຕີນຜາ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903017,Bouamphath,ບວມຟາດ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903018,Nong,ໜອງ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903019,Phalao,ປ່າເລົ່າ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903020,Vieng,ວຽງ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903021,Nhordteun,ຍອດຕື່ນ
09,Xiengkhouang,ຊຽງຂວາງ,0903,Nonghed,ໜອງແຣດ,0903022,Phalouag,ຜາຫຼວງ
